id,data_file_id,row_count,sample_file_path,extracted_at,extractor_version,llm_provider,column_name,dtype,description,min_value,max_value,null_count,sample_values
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_minimum,float,2 m dewpoint temperature (minimum) (units: K),290.8253173828125,297.22216796875,0,"[""296.0539245605469"", ""295.8179626464844"", ""296.19921875"", ""296.0899658203125"", ""295.83074951171875""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_minimum,float,Surface runoff (minimum) (units: m),0,0.0004098154604434967,0,"[""1.0915100574493408e-06"", ""1.0915100574493408e-06"", ""2.1848827600479126e-06"", ""1.6391277313232422e-06"", ""1.0915100574493408e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_minimum,float,2 m air temperature (minimum) (units: K),295.419677734375,301.02178955078125,0,"[""298.1815490722656"", ""297.68060302734375"", ""297.3498229980469"", ""297.1662902832031"", ""296.88714599609375""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_minimum,float,Soil temperature level 1 (minimum) (units: K),297.2997741699219,302.2528076171875,0,"[""301.20294189453125"", ""300.931396484375"", ""300.6544189453125"", ""299.8211669921875"", ""299.5689392089844""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,alnid_std,float,Near-IR albedo for diffuse radiation (std),3.449091764196055e-06,0.0001137701838160865,0,"[""1.8718370483838953e-05"", ""1.8312623069505207e-05"", ""1.8168353562941775e-05"", ""1.8067721612169407e-05"", ""1.81004979822319e-05""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,aluvd_std,float,UV-visible albedo for diffuse radiation (std),1.6556530226807809e-06,5.66505768802017e-05,0,"[""6.956219294806942e-06"", ""8.349561539944261e-06"", ""6.757871688023442e-06"", ""7.396967248496367e-06"", ""5.524352673091926e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,e_std,float,Evaporation (liquid water equivalent thickness) (std) (units: m),-0.17781729996204376,-0.02209373563528061,0,"[""-0.08166105300188065"", ""-0.08378670364618301"", ""-0.03458790108561516"", ""-0.04693770781159401"", ""-0.0955408439040184""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_std,float,2 m dewpoint temperature (std) (units: K),0.14206060767173767,1.8408344984054565,0,"[""0.40120503306388855"", ""0.3392500579357147"", ""0.3077029585838318"", ""0.5439136028289795"", ""0.4988464415073395""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_std,float,Surface runoff (std) (units: m),0,0.0022996370680630207,0,"[""1.399336838403542e-06"", ""5.593240075540962e-06"", ""1.6045702068367973e-05"", ""5.323990535543999e-06"", ""5.676812361343764e-05""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_std,float,2 m air temperature (std) (units: K),0.38381847739219666,3.186378002166748,0,"[""2.0110342502593994"", ""1.412854552268982"", ""1.0019482374191284"", ""1.4999343156814575"", ""1.4233734607696533""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_std,float,Soil temperature level 1 (std) (units: K),0.24679505825042725,2.7425265312194824,0,"[""1.3162317276000977"", ""1.030959963798523"", ""0.5152601003646851"", ""0.4999268651008606"", ""1.0999716520309448""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,alnid_variance,float,Near-IR albedo for diffuse radiation (variance),1.1896233997887862e-11,1.2943654148500627e-08,0,"[""3.5037739376519994e-10"", ""3.3535216270585977e-10"", ""3.30089094946473e-10"", ""3.2644253966651604e-10"", ""3.276280358122108e-10""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,aluvd_variance,float,UV-visible albedo for diffuse radiation (variance),2.7411868348120594e-12,3.2092879465039914e-09,0,"[""4.83889872615606e-11"", ""6.971517807485839e-11"", ""4.5668829828926505e-11"", ""5.471512132260159e-11"", ""3.0518473165264126e-11""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,e_variance,float,Evaporation (liquid water equivalent thickness) (variance) (units: m),-3.1618990760762244e-05,-4.881331392425636e-07,0,"[""-6.6685283854894806e-06"", ""-7.0202113420236856e-06"", ""-1.1963229553657584e-06"", ""-2.203148596890969e-06"", ""-9.128053534368519e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_variance,float,2 m dewpoint temperature (variance) (units: K),0.020181218162178993,3.388671636581421,0,"[""0.1609654724597931"", ""0.11509060859680176"", ""0.09468111395835876"", ""0.2958420217037201"", ""0.24884776771068573""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_variance,float,Surface runoff (variance) (units: m),0,5.288331067276886e-06,0,"[""1.958143716618288e-12"", ""3.1284332763226175e-11"", ""2.5746457743558437e-10"", ""2.8344873323482567e-11"", ""3.2226197266282952e-09""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_variance,float,2 m air temperature (variance) (units: K),0.14731661975383759,10.15300464630127,0,"[""4.0442585945129395"", ""1.9961580038070679"", ""1.003900170326233"", ""2.249802827835083"", ""2.0259921550750732""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_variance,float,Soil temperature level 1 (variance) (units: K),0.06090779975056648,7.5214524269104,0,"[""1.7324661016464233"", ""1.0628783702850342"", ""0.2654929459095001"", ""0.2499268800020218"", ""1.2099376916885376""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,VPD_magnus_mean,float,"Vapor Pressure Deficit (Magnus method, mean) (units: kPa)",2.2877159118652344,18.474245071411133,0,"[""8.133474349975586"", ""6.469327926635742"", ""3.524019241333008"", ""3.7438583374023438"", ""4.362796783447266""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,VPD_magnus_minimum,float,"Vapor Pressure Deficit (Magnus method, minimum) (units: kPa)",1.0877361297607422,13.890003204345703,0,"[""3.806722640991211"", ""3.2684879302978516"", ""2.02130126953125"", ""1.8762893676757812"", ""1.815622329711914""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,VPD_magnus_maximum,float,"Vapor Pressure Deficit (Magnus method, maximum) (units: kPa)",2.502614974975586,27.674888610839844,0,"[""13.821630477905273"", ""9.421701431274414"", ""6.74662971496582"", ""7.0706634521484375"", ""7.590984344482422""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,longitude,float,longitude (units: degrees_east),-54.97999954223633,-54.97999954223633,0,"[""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,latitude,float,latitude (units: degrees_north),-2.9100000858306885,-2.9100000858306885,0,"[""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885""]"
