id,data_file_id,row_count,sample_file_path,extracted_at,extractor_version,llm_provider,column_name,dtype,description,min_value,max_value,null_count,sample_values
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,alnid_median,float,"sample values: [""0.17496323585510254"", ""0.17490220069885254"", ""0.17484115064144135"", ""0.17478011548519135"", ""0.1747237741947174""]; range 0.16555821895599365 to 0.18377193808555603",0.16555821895599365,0.18377193808555603,0,"[""0.17496323585510254"", ""0.17490220069885254"", ""0.17484115064144135"", ""0.17478011548519135"", ""0.1747237741947174""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,aluvd_median,float,"sample values: [""0.04743002727627754"", ""0.047410957515239716"", ""0.04739347845315933"", ""0.04737123101949692"", ""0.04735215753316879""]; range 0.04036152735352516 to 0.04844549298286438",0.04036152735352516,0.04844549298286438,0,"[""0.04743002727627754"", ""0.047410957515239716"", ""0.04739347845315933"", ""0.04737123101949692"", ""0.04735215753316879""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,e_median,float,"sample values: [""0.12058671563863754"", ""0.11038343608379364"", ""0.10967753827571869"", ""0.08302224427461624"", ""0.08793938905000687""]; range 0.043989844620227814 to 0.2058868557214737",0.043989844620227814,0.2058868557214737,0,"[""0.12058671563863754"", ""0.11038343608379364"", ""0.10967753827571869"", ""0.08302224427461624"", ""0.08793938905000687""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_median,float,"sample values: [""296.6578063964844"", ""296.53692626953125"", ""296.6409606933594"", ""296.76763916015625"", ""296.7816162109375""]; range 293.38671875 to 297.9312744140625",293.38671875,297.9312744140625,0,"[""296.6578063964844"", ""296.53692626953125"", ""296.6409606933594"", ""296.76763916015625"", ""296.7816162109375""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_median,float,"sample values: [""1.6391277313232422e-06"", ""1.6391277313232422e-06"", ""1.065526157617569e-05"", ""6.009824573993683e-06"", ""2.732500433921814e-06""]; range 5.457550287246704e-07 to 0.0025187241844832897",5.457550287246704e-07,0.0025187241844832897,0,"[""1.6391277313232422e-06"", ""1.6391277313232422e-06"", ""1.065526157617569e-05"", ""6.009824573993683e-06"", ""2.732500433921814e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_median,float,"sample values: [""300.4548645019531"", ""300.02850341796875"", ""298.4754943847656"", ""298.257080078125"", ""298.92816162109375""]; range 296.7633056640625 to 303.2530517578125",296.7633056640625,303.2530517578125,0,"[""300.4548645019531"", ""300.02850341796875"", ""298.4754943847656"", ""298.257080078125"", ""298.92816162109375""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_median,float,"sample values: [""302.407958984375"", ""302.2454833984375"", ""301.263671875"", ""300.49310302734375"", ""300.473388671875""]; range 298.41424560546875 to 303.6446533203125",298.41424560546875,303.6446533203125,0,"[""302.407958984375"", ""302.2454833984375"", ""301.263671875"", ""300.49310302734375"", ""300.473388671875""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,alnid_minimum,float,"sample values: [""0.1749303638935089"", ""0.1748693287372589"", ""0.17481298744678497"", ""0.17475193738937378"", ""0.17468620836734772""]; range 0.16554413735866547 to 0.18375784158706665",0.16554413735866547,0.18375784158706665,0,"[""0.1749303638935089"", ""0.1748693287372589"", ""0.17481298744678497"", ""0.17475193738937378"", ""0.17468620836734772""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,aluvd_minimum,float,"sample values: [""0.04741890728473663"", ""0.04739665985107422"", ""0.047377586364746094"", ""0.04735533893108368"", ""0.04734580218791962""]; range 0.04035358130931854 to 0.04844231158494949",0.04035358130931854,0.04844231158494949,0,"[""0.04741890728473663"", ""0.04739665985107422"", ""0.047377586364746094"", ""0.04735533893108368"", ""0.04734580218791962""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,e_minimum,float,"sample values: [""0.2854115664958954"", ""0.31022995710372925"", ""0.20234137773513794"", ""0.2096729874610901"", ""0.3057860732078552""]; range 0.12342631816864014 to 0.5270177721977234",0.12342631816864014,0.5270177721977234,0,"[""0.2854115664958954"", ""0.31022995710372925"", ""0.20234137773513794"", ""0.2096729874610901"", ""0.3057860732078552""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_minimum,float,"sample values: [""296.0539245605469"", ""295.8179626464844"", ""296.19921875"", ""296.0899658203125"", ""295.83074951171875""]; range 290.8253173828125 to 297.22216796875",290.8253173828125,297.22216796875,0,"[""296.0539245605469"", ""295.8179626464844"", ""296.19921875"", ""296.0899658203125"", ""295.83074951171875""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_minimum,float,"sample values: [""1.0915100574493408e-06"", ""1.0915100574493408e-06"", ""2.1848827600479126e-06"", ""1.6391277313232422e-06"", ""1.0915100574493408e-06""]; range 0 to 0.0004098154604434967",0,0.0004098154604434967,0,"[""1.0915100574493408e-06"", ""1.0915100574493408e-06"", ""2.1848827600479126e-06"", ""1.6391277313232422e-06"", ""1.0915100574493408e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_minimum,float,"sample values: [""298.1815490722656"", ""297.68060302734375"", ""297.3498229980469"", ""297.1662902832031"", ""296.88714599609375""]; range 295.419677734375 to 301.02178955078125",295.419677734375,301.02178955078125,0,"[""298.1815490722656"", ""297.68060302734375"", ""297.3498229980469"", ""297.1662902832031"", ""296.88714599609375""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_minimum,float,"sample values: [""301.20294189453125"", ""300.931396484375"", ""300.6544189453125"", ""299.8211669921875"", ""299.5689392089844""]; range 297.2997741699219 to 302.2528076171875",297.2997741699219,302.2528076171875,0,"[""301.20294189453125"", ""300.931396484375"", ""300.6544189453125"", ""299.8211669921875"", ""299.5689392089844""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,alnid_std,float,"sample values: [""1.8718370483838953e-05"", ""1.8312623069505207e-05"", ""1.8168353562941775e-05"", ""1.8067721612169407e-05"", ""1.81004979822319e-05""]; range 3.449091764196055e-06 to 0.0001137701838160865",3.449091764196055e-06,0.0001137701838160865,0,"[""1.8718370483838953e-05"", ""1.8312623069505207e-05"", ""1.8168353562941775e-05"", ""1.8067721612169407e-05"", ""1.81004979822319e-05""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,aluvd_std,float,"sample values: [""6.956219294806942e-06"", ""8.349561539944261e-06"", ""6.757871688023442e-06"", ""7.396967248496367e-06"", ""5.524352673091926e-06""]; range 1.6556530226807809e-06 to 5.66505768802017e-05",1.6556530226807809e-06,5.66505768802017e-05,0,"[""6.956219294806942e-06"", ""8.349561539944261e-06"", ""6.757871688023442e-06"", ""7.396967248496367e-06"", ""5.524352673091926e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,e_std,float,"sample values: [""-0.08166105300188065"", ""-0.08378670364618301"", ""-0.03458790108561516"", ""-0.04693770781159401"", ""-0.0955408439040184""]; range -0.17781729996204376 to -0.02209373563528061",-0.17781729996204376,-0.02209373563528061,0,"[""-0.08166105300188065"", ""-0.08378670364618301"", ""-0.03458790108561516"", ""-0.04693770781159401"", ""-0.0955408439040184""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_std,float,"sample values: [""0.40120503306388855"", ""0.3392500579357147"", ""0.3077029585838318"", ""0.5439136028289795"", ""0.4988464415073395""]; range 0.14206060767173767 to 1.8408344984054565",0.14206060767173767,1.8408344984054565,0,"[""0.40120503306388855"", ""0.3392500579357147"", ""0.3077029585838318"", ""0.5439136028289795"", ""0.4988464415073395""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_std,float,"sample values: [""1.399336838403542e-06"", ""5.593240075540962e-06"", ""1.6045702068367973e-05"", ""5.323990535543999e-06"", ""5.676812361343764e-05""]; range 0 to 0.0022996370680630207",0,0.0022996370680630207,0,"[""1.399336838403542e-06"", ""5.593240075540962e-06"", ""1.6045702068367973e-05"", ""5.323990535543999e-06"", ""5.676812361343764e-05""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_std,float,"sample values: [""2.0110342502593994"", ""1.412854552268982"", ""1.0019482374191284"", ""1.4999343156814575"", ""1.4233734607696533""]; range 0.38381847739219666 to 3.186378002166748",0.38381847739219666,3.186378002166748,0,"[""2.0110342502593994"", ""1.412854552268982"", ""1.0019482374191284"", ""1.4999343156814575"", ""1.4233734607696533""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_std,float,"sample values: [""1.3162317276000977"", ""1.030959963798523"", ""0.5152601003646851"", ""0.4999268651008606"", ""1.0999716520309448""]; range 0.24679505825042725 to 2.7425265312194824",0.24679505825042725,2.7425265312194824,0,"[""1.3162317276000977"", ""1.030959963798523"", ""0.5152601003646851"", ""0.4999268651008606"", ""1.0999716520309448""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,alnid_variance,float,"sample values: [""3.5037739376519994e-10"", ""3.3535216270585977e-10"", ""3.30089094946473e-10"", ""3.2644253966651604e-10"", ""3.276280358122108e-10""]; range 1.1896233997887862e-11 to 1.2943654148500627e-08",1.1896233997887862e-11,1.2943654148500627e-08,0,"[""3.5037739376519994e-10"", ""3.3535216270585977e-10"", ""3.30089094946473e-10"", ""3.2644253966651604e-10"", ""3.276280358122108e-10""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,aluvd_variance,float,"sample values: [""4.83889872615606e-11"", ""6.971517807485839e-11"", ""4.5668829828926505e-11"", ""5.471512132260159e-11"", ""3.0518473165264126e-11""]; range 2.7411868348120594e-12 to 3.2092879465039914e-09",2.7411868348120594e-12,3.2092879465039914e-09,0,"[""4.83889872615606e-11"", ""6.971517807485839e-11"", ""4.5668829828926505e-11"", ""5.471512132260159e-11"", ""3.0518473165264126e-11""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,e_variance,float,"sample values: [""-6.6685283854894806e-06"", ""-7.0202113420236856e-06"", ""-1.1963229553657584e-06"", ""-2.203148596890969e-06"", ""-9.128053534368519e-06""]; range -3.1618990760762244e-05 to -4.881331392425636e-07",-3.1618990760762244e-05,-4.881331392425636e-07,0,"[""-6.6685283854894806e-06"", ""-7.0202113420236856e-06"", ""-1.1963229553657584e-06"", ""-2.203148596890969e-06"", ""-9.128053534368519e-06""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,d2m_variance,float,"sample values: [""0.1609654724597931"", ""0.11509060859680176"", ""0.09468111395835876"", ""0.2958420217037201"", ""0.24884776771068573""]; range 0.020181218162178993 to 3.388671636581421",0.020181218162178993,3.388671636581421,0,"[""0.1609654724597931"", ""0.11509060859680176"", ""0.09468111395835876"", ""0.2958420217037201"", ""0.24884776771068573""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,ro_variance,float,"sample values: [""1.958143716618288e-12"", ""3.1284332763226175e-11"", ""2.5746457743558437e-10"", ""2.8344873323482567e-11"", ""3.2226197266282952e-09""]; range 0 to 5.288331067276886e-06",0,5.288331067276886e-06,0,"[""1.958143716618288e-12"", ""3.1284332763226175e-11"", ""2.5746457743558437e-10"", ""2.8344873323482567e-11"", ""3.2226197266282952e-09""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,t2m_variance,float,"sample values: [""4.0442585945129395"", ""1.9961580038070679"", ""1.003900170326233"", ""2.249802827835083"", ""2.0259921550750732""]; range 0.14731661975383759 to 10.15300464630127",0.14731661975383759,10.15300464630127,0,"[""4.0442585945129395"", ""1.9961580038070679"", ""1.003900170326233"", ""2.249802827835083"", ""2.0259921550750732""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,stl1_variance,float,"sample values: [""1.7324661016464233"", ""1.0628783702850342"", ""0.2654929459095001"", ""0.2499268800020218"", ""1.2099376916885376""]; range 0.06090779975056648 to 7.5214524269104",0.06090779975056648,7.5214524269104,0,"[""1.7324661016464233"", ""1.0628783702850342"", ""0.2654929459095001"", ""0.2499268800020218"", ""1.2099376916885376""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,VPD_magnus_mean,float,"sample values: [""8.133474349975586"", ""6.469327926635742"", ""3.524019241333008"", ""3.7438583374023438"", ""4.362796783447266""]; range 2.2877159118652344 to 18.474245071411133",2.2877159118652344,18.474245071411133,0,"[""8.133474349975586"", ""6.469327926635742"", ""3.524019241333008"", ""3.7438583374023438"", ""4.362796783447266""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,VPD_magnus_minimum,float,"sample values: [""3.806722640991211"", ""3.2684879302978516"", ""2.02130126953125"", ""1.8762893676757812"", ""1.815622329711914""]; range 1.0877361297607422 to 13.890003204345703",1.0877361297607422,13.890003204345703,0,"[""3.806722640991211"", ""3.2684879302978516"", ""2.02130126953125"", ""1.8762893676757812"", ""1.815622329711914""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,VPD_magnus_maximum,float,"sample values: [""13.821630477905273"", ""9.421701431274414"", ""6.74662971496582"", ""7.0706634521484375"", ""7.590984344482422""]; range 2.502614974975586 to 27.674888610839844",2.502614974975586,27.674888610839844,0,"[""13.821630477905273"", ""9.421701431274414"", ""6.74662971496582"", ""7.0706634521484375"", ""7.590984344482422""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,longitude,float,"sample values: [""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633""]; range -54.97999954223633 to -54.97999954223633",-54.97999954223633,-54.97999954223633,0,"[""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633"", ""-54.97999954223633""]"
6582d71f-3bf9-4901-9c8e-7a4790c2fd70,daace0f8-5784-4ae6-abf8-daeadfdb6e19,3652,samples/daace0f8-5784-4ae6-abf8-daeadfdb6e19_sample.json,2026-03-17 18:44:02.550083+00,1.0.0,gemini/gemini-2.5-flash,latitude,float,"sample values: [""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885""]; range -2.9100000858306885 to -2.9100000858306885",-2.9100000858306885,-2.9100000858306885,0,"[""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885"", ""-2.9100000858306885""]"
